"","GEOID","NAME","variable","estimate","moe"
"4486","17031809500","Census Tract 8095, Cook County, Illinois","B01001_001",3961,394
"4487","17031809500","Census Tract 8095, Cook County, Illinois","B02001_002",2811,316
"4488","17031809500","Census Tract 8095, Cook County, Illinois","B17007_002",739,214
"4489","17031809500","Census Tract 8095, Cook County, Illinois","B19013_001",65685,11230
"4490","17031809500","Census Tract 8095, Cook County, Illinois","B23006_023",1691,236
"4491","17031809600","Census Tract 8096, Cook County, Illinois","B01001_001",3115,332
"4492","17031809600","Census Tract 8096, Cook County, Illinois","B02001_002",1514,263
"4493","17031809600","Census Tract 8096, Cook County, Illinois","B17007_002",84,55
"4494","17031809600","Census Tract 8096, Cook County, Illinois","B19013_001",90625,32998
"4495","17031809600","Census Tract 8096, Cook County, Illinois","B23006_023",784,142
"4496","17031809700","Census Tract 8097, Cook County, Illinois","B01001_001",3658,424
"4497","17031809700","Census Tract 8097, Cook County, Illinois","B02001_002",1712,257
"4498","17031809700","Census Tract 8097, Cook County, Illinois","B17007_002",100,67
"4499","17031809700","Census Tract 8097, Cook County, Illinois","B19013_001",83036,16707
"4500","17031809700","Census Tract 8097, Cook County, Illinois","B23006_023",896,163
"4501","17031809800","Census Tract 8098, Cook County, Illinois","B01001_001",2769,257
"4502","17031809800","Census Tract 8098, Cook County, Illinois","B02001_002",2271,239
"4503","17031809800","Census Tract 8098, Cook County, Illinois","B17007_002",237,89
"4504","17031809800","Census Tract 8098, Cook County, Illinois","B19013_001",101364,28341
"4505","17031809800","Census Tract 8098, Cook County, Illinois","B23006_023",1237,149
"4506","17031809900","Census Tract 8099, Cook County, Illinois","B01001_001",2902,288
"4507","17031809900","Census Tract 8099, Cook County, Illinois","B02001_002",2295,299
"4508","17031809900","Census Tract 8099, Cook County, Illinois","B17007_002",91,48
"4509","17031809900","Census Tract 8099, Cook County, Illinois","B19013_001",122083,27795
"4510","17031809900","Census Tract 8099, Cook County, Illinois","B23006_023",1534,161
"4511","17031810000","Census Tract 8100, Cook County, Illinois","B01001_001",5007,431
"4512","17031810000","Census Tract 8100, Cook County, Illinois","B02001_002",4211,422
"4513","17031810000","Census Tract 8100, Cook County, Illinois","B17007_002",249,115
"4514","17031810000","Census Tract 8100, Cook County, Illinois","B19013_001",90185,8621
"4515","17031810000","Census Tract 8100, Cook County, Illinois","B23006_023",2639,300
"4516","17031810100","Census Tract 8101, Cook County, Illinois","B01001_001",4675,329
"4517","17031810100","Census Tract 8101, Cook County, Illinois","B02001_002",3330,395
"4518","17031810100","Census Tract 8101, Cook County, Illinois","B17007_002",127,93
"4519","17031810100","Census Tract 8101, Cook County, Illinois","B19013_001",69436,11191
"4520","17031810100","Census Tract 8101, Cook County, Illinois","B23006_023",2153,230
"4521","17031810200","Census Tract 8102, Cook County, Illinois","B01001_001",6347,699
"4522","17031810200","Census Tract 8102, Cook County, Illinois","B02001_002",2965,503
"4523","17031810200","Census Tract 8102, Cook County, Illinois","B17007_002",223,105
"4524","17031810200","Census Tract 8102, Cook County, Illinois","B19013_001",61743,6036
"4525","17031810200","Census Tract 8102, Cook County, Illinois","B23006_023",1412,259
"4526","17031810301","Census Tract 8103.01, Cook County, Illinois","B01001_001",4341,318
"4527","17031810301","Census Tract 8103.01, Cook County, Illinois","B02001_002",2496,289
"4528","17031810301","Census Tract 8103.01, Cook County, Illinois","B17007_002",62,36
"4529","17031810301","Census Tract 8103.01, Cook County, Illinois","B19013_001",76910,10869
"4530","17031810301","Census Tract 8103.01, Cook County, Illinois","B23006_023",1097,141
"4531","17031810302","Census Tract 8103.02, Cook County, Illinois","B01001_001",3162,273
"4532","17031810302","Census Tract 8103.02, Cook County, Illinois","B02001_002",1868,210
"4533","17031810302","Census Tract 8103.02, Cook County, Illinois","B17007_002",47,36
"4534","17031810302","Census Tract 8103.02, Cook County, Illinois","B19013_001",77162,19672
"4535","17031810302","Census Tract 8103.02, Cook County, Illinois","B23006_023",1014,137
"4536","17031810400","Census Tract 8104, Cook County, Illinois","B01001_001",5355,104
"4537","17031810400","Census Tract 8104, Cook County, Illinois","B02001_002",5105,151
"4538","17031810400","Census Tract 8104, Cook County, Illinois","B17007_002",35,29
"4539","17031810400","Census Tract 8104, Cook County, Illinois","B19013_001",105598,8816
"4540","17031810400","Census Tract 8104, Cook County, Illinois","B23006_023",1767,152
"4541","17031810501","Census Tract 8105.01, Cook County, Illinois","B01001_001",5047,302
"4542","17031810501","Census Tract 8105.01, Cook County, Illinois","B02001_002",4685,307
